"30Y50,Malalag loam,Hybrid Yellow Corn,Visayas,103,208,"
"30Y50,Matina clay,Hybrid Yellow Corn,Visayas,103,208,"
"30Y50,Mountain soil,Hybrid Yellow Corn,Visayas,103,208,"
"30Y50,San Miguel silty clay loam ,Hybrid Yellow Corn,Visayas,103,208,"
"30Y75,Bolinao clay ,Hybrid Yellow Corn,Luzon,102,186,"
"30Y75,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,102,186,"
"30Y75,Malalag loam,Hybrid Yellow Corn,Luzon,102,186,"
"30Y75,Matina clay,Hybrid Yellow Corn,Luzon,102,186,"
"30Y75,Mountain soil,Hybrid Yellow Corn,Luzon,102,186,"
"30Y75,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,102,186,"
"30Y75,Bolinao clay ,Hybrid Yellow Corn,Mindanao,102,186,"
"30Y75,Camasan sandy clay loam,Hybrid Yellow Corn,Mindanao,102,186,"
"30Y75,Malalag loam,Hybrid Yellow Corn,Mindanao,102,186,"
"30Y75,Matina clay,Hybrid Yellow Corn,Mindanao,102,186,"
"30Y75,Mountain soil,Hybrid Yellow Corn,Mindanao,102,186,"
"30Y75,San Miguel silty clay loam ,Hybrid Yellow Corn,Mindanao,102,186,"
"30Y80,Bolinao clay ,Hybrid Yellow Corn,Luzon,105,223,17"
"30Y80,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,105,223,17"
"30Y80,Malalag loam,Hybrid Yellow Corn,Luzon,105,223,17"
"30Y80,Matina clay,Hybrid Yellow Corn,Luzon,105,223,17"
"30Y80,Mountain soil,Hybrid Yellow Corn,Luzon,105,223,17"
"30Y80,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,105,223,17"
"30Y80,Bolinao clay ,Hybrid Yellow Corn,Visayas,105,223,17"
"30Y80,Camasan sandy clay loam,Hybrid Yellow Corn,Visayas,105,223,17"
"30Y80,Malalag loam,Hybrid Yellow Corn,Visayas,105,223,17"
"30Y80,Matina clay,Hybrid Yellow Corn,Visayas,105,223,17"
"30Y80,Mountain soil,Hybrid Yellow Corn,Visayas,105,223,17"
"30Y80,San Miguel silty clay loam ,Hybrid Yellow Corn,Visayas,105,223,17"
"30Y95,Bolinao clay ,Hybrid Yellow Corn,National,104,214,16"
"30Y95,Camasan sandy clay loam,Hybrid Yellow Corn,National,104,214,16"
"30Y95,Malalag loam,Hybrid Yellow Corn,National,104,214,16"
"30Y95,Matina clay,Hybrid Yellow Corn,National,104,214,16"
"30Y95,Mountain soil,Hybrid Yellow Corn,National,104,214,16"
"30Y95,San Miguel silty clay loam ,Hybrid Yellow Corn,National,104,214,16"
"6777C,Bolinao clay ,Single Cross Hybrid - Yellow,National,105,223,17"
"6777C,Camasan sandy clay loam,Single Cross Hybrid - Yellow,National,105,223,17"
"6777C,Malalag loam,Single Cross Hybrid - Yellow,National,105,223,17"
"6777C,Matina clay,Single Cross Hybrid - Yellow,National,105,223,17"
"6777C,Mountain soil,Single Cross Hybrid - Yellow,National,105,223,17"
"6777C,San Miguel silty clay loam ,Single Cross Hybrid - Yellow,National,105,223,17"
"8899C,Bolinao clay ,Single Cross Hybrid - Yellow,Luzon,105,214,17"
"8899C,Camasan sandy clay loam,Single Cross Hybrid - Yellow,Luzon,105,214,17"
"8899C,Malalag loam,Single Cross Hybrid - Yellow,Luzon,105,214,17"
"8899C,Matina clay,Single Cross Hybrid - Yellow,Luzon,105,214,17"
"8899C,Mountain soil,Single Cross Hybrid - Yellow,Luzon,105,214,17"
"8899C,San Miguel silty clay loam ,Single Cross Hybrid - Yellow,Luzon,105,214,17"
"8899C,Bolinao clay ,Single Cross Hybrid - Yellow,Visayas,105,214,17"
"8899C,Camasan sandy clay loam,Single Cross Hybrid - Yellow,Visayas,105,214,17"
"8899C,Malalag loam,Single Cross Hybrid - Yellow,Visayas,105,214,17"
"8899C,Matina clay,Single Cross Hybrid - Yellow,Visayas,105,214,17"
